id,date,doctor_ssn,patient_ssn
40853,2018-03-11,99859327,83057939
99193,2004-07-01,91948195,60878350
58740,1990-11-27,25594270,15419071
84677,2016-07-17,38622081,92493712
50921,1985-11-28,52142647,91615164
58199,1994-11-17,69764587,17493324
82168,1975-03-15,92054301,27788465
62924,1985-10-03,39396483,97203681
84115,1998-02-03,67709125,24095279
65037,2000-05-21,79354380,50343419
62759,1993-03-09,40061558,79480095
38414,1974-10-25,73118319,58628602
18122,2008-04-03,67466275,68183568
55505,1987-06-14,62081048,81029535
46977,2016-01-05,67683702,47163238
46858,1981-12-16,65369515,64062127
60862,2008-04-04,18820852,77276342
95334,2009-07-26,28102949,23447608
91498,2011-10-28,67885705,43661888
57754,2012-05-11,87020930,99272032
62692,1976-02-01,63574520,22282322
42084,2013-08-21,44185039,59344023
22445,1993-07-21,30649145,19305836
25600,1989-02-05,67885705,58266280
10597,1979-12-11,34808165,66707244
76802,1996-03-21,51115572,47143284
10533,1994-01-21,71633501,85597823
31821,1977-12-23,94649890,40006560
28266,2012-06-09,76129491,80489663
47095,1988-11-07,55651957,58027710
28011,1990-11-25,64450712,74091634
29375,1997-10-09,92054301,27788465
84444,1980-01-26,32323826,76314405
46616,1999-08-18,59269480,51989381
65423,1980-05-02,99834987,42994528
62315,2007-08-11,31942676,17187921
12035,1977-05-28,40960388,39777546
40302,1993-12-08,47668695,19602474
40532,2017-01-11,17813511,41952304
43594,2001-07-31,96556337,83798973
99837,2002-10-30,73118319,58628602
69763,2003-02-20,52142647,91615164
30577,1970-12-31,89531655,37050644
17248,1979-03-28,18322426,24322340
43231,1974-04-24,76592148,56720648
17746,2011-09-04,27167594,10122483
16168,1980-06-18,94649890,40006560
47025,1996-03-03,29986514,58553536
72919,2012-01-02,83526296,10526025
30233,2001-05-24,34877091,53983139
67353,2013-09-10,15922142,22650997
79348,1996-05-29,74992963,29854527
91473,2003-03-12,29902628,64616138
19575,1974-01-26,92160743,18825596
44391,1977-11-14,90340440,19465656
86317,1980-08-16,68675594,53123004
38154,2000-07-22,85897172,27676095
67403,1994-04-03,90950238,22985025
29277,1982-05-13,36179876,46624166
10936,1982-07-04,91948195,60878350
82607,2017-08-29,41629310,87218032
50228,1983-08-29,25594270,15419071
39265,2018-09-07,16120505,96123062
21149,1972-04-07,41397079,32786106
33894,2008-01-17,65611753,14997290
89288,1988-09-29,81880729,88741764
33931,1971-01-12,17594394,66624968
11744,1976-01-11,64535784,84861733
35881,2017-05-30,62816528,89656044
47339,1993-11-17,35060753,50436863
10020,1972-12-26,90524366,36414189
70524,2001-05-14,69764587,91557453
97268,1987-11-28,38622081,61860793
68163,1983-05-30,54757947,39294832
14600,1988-10-01,33100847,24416728
18393,1987-12-24,37847159,64935109
24637,1986-05-03,66185957,85727897
58869,1973-01-27,25314221,32664155
20298,1982-09-14,31578147,78711306
54113,1988-01-26,65369515,64062127
56790,2020-02-08,96212667,71018512
44298,2017-02-02,75244854,66674154
93396,1989-06-18,19572547,86915721
13070,1971-10-09,50428925,82889695
54296,1994-10-10,99039949,38046348
96844,1987-10-11,34902247,33756720
82460,2009-06-26,72910133,73681236
91847,2012-12-04,25814046,39274159
66831,1980-02-24,67778393,16994552
74595,1981-11-20,95605094,13787357
50467,1981-10-08,79604943,77900774
70546,1976-05-21,40960388,39777546
95321,1975-11-08,52425844,96900433
98851,1999-06-12,45309632,24156007
48503,2016-11-27,52142647,91615164
49808,1979-02-03,27376420,14389318
11184,2015-11-07,76695278,64224954
16953,1991-10-01,92451649,37381536
37741,2000-07-26,15922142,78651862
46784,2012-05-03,71633501,85597823
60119,1977-05-18,94912027,77777651
82773,2015-02-17,62816528,62869033
67985,1974-05-15,40419761,82063202
40499,1993-12-23,99834987,42994528
95879,2009-02-08,39322107,74011685
47022,1983-11-26,83358978,54394978
88994,1989-04-12,43536276,81947016
17742,2000-01-21,27458128,54582069
61310,1994-03-31,29986514,58553536
51675,1979-01-01,18322426,24322340
79083,2017-09-20,26182443,34909249
90494,2001-09-08,52340174,38504631
13842,1996-07-22,81880729,66739534
38024,2015-12-11,44614689,78989260
74901,2015-10-08,18424203,81538244
86911,1994-06-26,18322426,24322340
64638,2003-03-30,42771490,81245118
28849,2016-08-29,90802402,90354918
95809,1972-09-20,68675594,53123004
13957,1986-03-08,80281730,78583899
89034,2011-05-31,60788892,93452890
92678,2018-11-27,65611753,62652464
14704,2011-04-28,79901704,63044461
31271,1989-10-28,56266747,88844476
52165,2017-11-03,54617051,81225637
77699,1988-09-05,99769858,36380488
49473,2005-07-21,27458128,56152532
34536,1978-06-29,66070125,25038828
94139,1970-07-11,63215818,67328740
32864,1986-04-21,33359199,82048513
79712,1981-01-05,47851681,81302705
13343,1986-08-30,88925156,61823721
95351,2014-12-20,79354380,50343419
27935,2011-01-27,86756434,99589738
12157,1994-03-10,72910133,73681236
20474,1994-06-07,94912027,77777651
54940,2000-11-02,70522849,67148720
21328,2020-08-12,54383880,73457777
38134,2003-08-02,59615084,98834021
24169,2018-10-04,17276639,95180164
29750,1994-03-15,96212667,71018512
77092,1985-06-27,44185039,59344023
78105,1995-09-25,83259105,46744453
92353,1982-08-27,62081048,56172249
59010,1983-06-17,33358621,75514447
35051,1978-08-07,25814046,93603995
61941,2015-06-19,99769858,21387575
87058,1980-04-13,67466275,68183568
45384,2006-12-06,89191917,90952695
10606,1987-08-26,97077535,80411702
83219,1970-01-17,31942676,17187921
74662,2006-05-31,19400206,20618372
38847,2000-09-03,75972046,39488865
18998,2008-01-02,34963962,82774810
56002,2006-05-27,86829362,29371215
85191,1994-02-15,11218310,51497888
31392,2011-10-24,47851681,81302705
22309,1972-02-11,31156896,16783335
88013,1998-05-12,56266747,64520417
83125,2020-02-02,12975035,75160092
12766,1987-09-24,63186509,78037158
40251,1986-10-11,34683555,78058482
10841,1986-02-20,10002383,15442161
63959,2006-10-22,35514193,60222751
16286,1971-12-22,94316410,42383216
38267,2010-06-22,51115572,47143284
58600,2001-09-26,18424203,78209501
30058,2015-11-18,49716952,80176605
38624,2003-03-23,83526296,60180232
35606,1997-12-29,51267267,50949209
55134,1975-03-02,69646346,25697354
40636,1973-03-20,59582449,34567453
15969,1975-11-11,70615923,68442179
50384,2001-09-23,52855270,47621889
92473,2002-12-23,64450712,87356211
34146,2019-08-22,84527102,10738608
52466,1982-12-18,22469139,73941515
16604,2017-01-18,94649890,40006560
41487,2016-02-03,92603773,67184922
23344,1990-03-31,52425844,83614541
17272,1981-01-20,74992963,29854527
15147,1977-03-25,15052107,68901987
80217,2014-02-13,59582449,89314548
71999,1991-03-28,13452051,31557133
91734,1985-04-02,20570832,15706485
60316,2019-02-09,59603419,18003960
70999,1970-06-14,76516358,57805952
56169,1974-07-28,71599829,55841886
16674,2006-11-15,82171553,74760924
42431,1996-03-31,30875909,75878251
26545,1990-10-12,69646346,25697354
64086,1982-05-05,48162226,87057289
72871,1981-07-06,72820792,65131829
51574,1973-09-29,76129491,92848467
32454,1989-12-23,25594270,15419071
92653,1987-11-19,35513602,44153060
41193,1971-04-05,68272022,18858491
48602,1999-01-05,56143789,34643356
55431,2018-06-13,35514193,60222751
27071,1980-01-25,45309632,24156007
32990,2010-12-19,40960388,39777546
60512,1971-11-06,54757947,39294832
39554,2002-12-22,76129491,80489663
57238,1990-01-02,18820852,77276342
98897,1978-05-31,29986514,58553536
58301,1995-12-23,63574520,72409365
92753,1990-12-10,76129491,80489663
70602,1980-12-22,40419761,33230194
80828,1991-01-02,40419761,82063202
43232,2003-01-06,82133586,31458346
51985,2000-04-25,66908234,34933815
67035,1986-09-19,41939083,76531589
91528,2014-11-12,26910170,25580656
90798,1999-07-23,59339978,92850528
69063,1999-10-19,25594270,15419071
59904,1999-11-04,36547672,91249846
35037,2014-09-19,26991274,12862692
15778,2009-03-16,76129491,92848467
18830,2012-08-13,52641571,97048928
77449,2003-04-17,52142617,24844268
50239,1985-10-28,21461169,67070356
41958,2009-08-10,53687134,92531226
49154,1980-11-18,87900785,65640729
73610,1998-12-24,17729801,14101848
66395,1997-06-10,18820852,33152771
94350,1973-02-02,21976288,23312225
97802,1977-04-09,31156896,16783335
33164,1976-01-25,65369515,54180255
84346,2018-05-24,21976288,23312225
14663,1987-04-29,67683702,47163238
51707,1973-08-04,34683555,78058482
45570,2002-07-16,32044946,12492288
18612,1997-02-04,92931463,76827277
40293,2020-04-15,81131937,34686272
31813,2012-11-07,66641014,13127666
71041,1992-04-14,54383880,21646556
82456,2012-03-06,95080084,35308206
94322,1979-07-03,19627725,45303721
85178,1989-11-04,71788115,25919255
57489,2010-05-11,86756434,99589738
51654,1993-05-05,65369515,64062127
81008,1979-08-10,81810436,63589084
44309,1973-08-04,96556337,83798973
73450,2002-11-17,99769858,36380488
99048,2002-01-12,25314221,55398477
52102,1991-02-24,95461961,48755632
95585,1984-03-28,21865776,85871536
20125,1993-05-04,82574889,58174956
48219,2004-04-28,18322426,24322340
13801,1992-07-17,85307688,29067346
95122,1997-10-01,54007023,60988546
86524,1983-11-08,26182443,34909249
57232,1992-04-04,31156896,64229470
77302,2017-08-31,63039705,55041969
82141,1977-02-15,58981884,89175671
86736,2020-10-23,65611753,62652464
26465,2011-04-04,71978755,80655368
29357,2011-11-29,72698465,93231559
99912,2009-11-30,92160743,82504175
25732,1999-03-12,25812588,45289501
64900,2012-02-20,91948195,60878350
39316,1998-06-27,40193136,13577355
85920,1987-04-13,37739616,30018294
43945,2019-02-04,30064194,24573233
54790,1972-09-10,60279221,53717661
43199,1985-06-26,85897172,27676095
56725,2015-09-20,13619137,37097458
55412,1997-02-12,27376420,14389318
63239,1980-05-03,77506621,88177583
99940,2009-02-11,12479069,93083092
58903,1974-01-09,65254136,95820852
95253,2011-11-20,21865776,85871536
76719,2009-01-21,78022524,93891448
84723,2003-12-27,93145002,39064723
10400,2003-11-17,92451649,37381536
23642,2002-10-28,51267267,84492148
18309,2000-03-22,66185957,54357890
32912,1997-11-12,61313981,80533774
95298,1972-09-01,80179939,48612304
34742,1992-09-01,12975035,58800372
46023,2004-12-14,90802402,96003831
29112,2011-06-23,62081048,81029535
61329,2009-05-15,29583206,98333676
36158,2013-01-23,58981884,89175671
49157,1989-01-14,62323982,16159960
10333,2016-04-28,87900785,65640729
20709,1989-04-22,72297075,31370931
82311,2006-08-11,21217783,46415551
80450,2003-05-02,59190686,58396414
82593,1998-08-18,92325707,88150162
71252,1996-09-25,66070125,52775951
65163,1998-06-11,39396483,97203681
43478,1996-12-23,34963962,82774810
78603,2006-10-28,97688719,79881627
27857,1979-06-28,45309632,42139288
13802,2008-10-06,21461169,19549752
79662,1995-05-22,67756087,18575719
88699,2003-12-22,54280798,65514530
48595,2019-02-22,54280798,65514530
58638,1985-08-23,36547672,27069997
35172,1986-03-10,66505374,59127595
81683,1980-04-01,51267267,50949209
53997,1998-02-16,80281730,78583899
87569,1988-11-19,96212667,53640034
26364,2007-06-04,54672603,60705336
24924,1988-08-02,55651957,58027710
51507,2005-01-02,99859327,83057939
75750,1989-01-22,65404051,37589280
14879,2013-08-23,71788115,25919255
30085,1982-11-13,66505374,59127595
98018,2001-05-29,46430596,64816933
20821,1989-03-19,59603419,18003960
99255,1972-01-18,11444794,15795036
71120,2006-03-14,99039949,38046348
86170,2018-02-11,90524366,36414189
11059,1973-06-13,22469139,73941515
46975,2006-10-23,30454507,59880363
52343,1998-09-29,64535784,84861733
38705,1998-04-05,64535784,87133842
19291,1992-10-08,67683702,47163238
50861,2016-07-30,24695208,60526070
32023,1990-08-17,79604943,77900774
21376,1983-07-12,76592148,56720648
73435,2010-08-23,60618184,17508328
89421,2009-09-26,54965176,59707434
77207,1993-08-09,52019681,91430555
89354,2010-08-28,92054301,27788465
85575,2006-02-25,36543940,26718890
71143,2011-02-10,18917417,25959822
81724,1981-01-14,63574520,22282322
34955,1971-06-09,52641571,97048928
53787,1983-12-20,68470062,20546112
48022,1976-02-17,55651957,22786260
21838,1973-07-20,44185039,59344023
40877,1992-02-04,55651957,58027710
63142,2017-05-24,77466800,82730283
86370,2003-07-28,52782415,52926123
82308,2004-06-24,48162226,87057289
89161,1978-01-15,52782415,80631170
84224,2004-05-06,67466275,68183568
90603,1982-08-21,17729801,73014497
62527,2002-03-20,85894485,45341336
69133,2001-10-18,33222470,51967238
99753,1977-10-14,98485783,47736396
81660,2000-05-17,12725677,82344059
18284,1970-01-13,12725677,82344059
48663,2000-04-08,47668695,19602474
77481,2002-07-25,12946086,38153489
22684,1987-10-16,35509814,45762688
32474,1995-07-17,38622081,92493712
67363,1979-07-24,29986514,30746557
79383,1994-06-29,68470062,51465704
16139,1984-01-12,63039705,55041969
48002,1974-06-23,52855270,47621889
96557,1988-12-01,61313981,80533774
21439,2001-06-19,42566120,35294023
22941,1973-10-28,82171553,71305620
71310,2020-06-07,41629310,87218032
96874,1993-06-16,34024870,78095568
77006,1990-06-19,60218927,33413111
74124,1986-04-22,39396483,47606357
67292,2019-08-04,58981884,89175671
62681,1999-09-09,13619137,37097458
22792,1982-11-09,51115572,47143284
80803,1975-11-07,11425056,81363700
43599,1970-08-07,24249700,98084096
32446,1970-10-06,15463250,53790912
29849,2012-07-25,39220034,55720115
72991,1978-08-15,25594270,61624429
54755,1983-09-01,71788115,25919255
80358,1988-06-09,59147253,66040109
81959,2002-08-04,82344354,51475823
10016,1983-11-26,51115572,16389037
96636,1997-02-16,41387324,68981884
20715,2015-09-21,52142647,91615164
23239,1999-08-07,85897172,74504977
70829,2020-04-06,99834987,42994528
43847,1991-11-30,35849353,74391392
84426,1991-06-05,77506621,86470420
60826,2020-11-14,13619137,54632622
96779,1974-02-10,65561449,50436077
97133,1970-12-15,82133586,31458346
62845,1976-12-11,74265993,72563795
71028,1980-07-26,60078644,41619086
48338,2000-03-31,95080084,35308206
35063,1972-12-16,55831693,64377151
57527,1987-04-13,54965176,10957081
66146,2001-03-19,69764587,17493324
44059,1971-04-08,37847159,33834250
26466,1971-05-15,75972046,58894455
34363,2007-04-16,95605094,13787357
12409,1987-12-06,92855777,80017717
88834,1976-11-19,63186509,78037158
58337,1989-01-22,15463250,53790912
91182,2000-07-11,30834969,59711291
33775,2005-02-15,89237918,81013885
97097,1978-04-05,39648684,10860522
81260,1977-12-01,34629679,66460119
81691,2016-05-24,30454507,59880363
30481,2000-12-11,91637230,59847645
62325,1973-11-11,12975035,58800372
91137,2000-03-24,91815654,31845691
71987,1970-12-16,85897172,27676095
69187,1974-06-27,24108838,93241044
47946,1995-09-08,95080084,72295127
87674,1981-10-13,32323826,76314405
60669,2008-09-27,11425056,81363700
73370,2007-10-11,29902628,97986862
15232,2021-01-11,84527102,95238717
67814,1975-12-25,89191917,90952695
27906,1982-06-10,68470062,20546112
74371,1979-10-11,15463250,42619237
86611,2019-12-08,33605044,73930548
33457,2019-04-13,86829362,29371215
48952,1978-08-16,18424203,81538244
38099,1991-07-21,52782415,80631170
95237,1999-01-12,90950238,64557362
95724,1971-04-22,43103892,92667301
25057,2004-06-20,44614689,78989260
59665,2014-07-13,31156896,16783335
41153,1989-12-22,30105413,69278080
96627,1995-03-15,37739616,30018294
29153,2005-02-01,67709125,24095279
72707,2002-04-12,64100046,59647470
52264,1974-03-30,24108838,86707984
35487,1994-03-30,81131937,34686272
87096,1998-07-10,40419761,82063202
20411,2005-07-19,11316852,64325270
57458,2005-03-14,21461169,67070356
70627,1972-04-18,86334423,71223961
76066,2007-11-25,40419761,82063202
32581,1976-03-24,60078644,16560422
45698,2002-03-30,89963279,34285133
28048,2008-08-20,31942676,17187921
70500,2014-02-18,11770943,83546165
89589,2003-08-09,65561449,98698513
71439,1973-05-19,53921112,71389935
99586,1999-10-30,44614689,51267196
23840,2020-09-22,77863908,19361152
81960,1973-06-18,64171170,44672269
37408,2000-07-05,64450712,87356211
23723,1986-03-24,61313981,62462829
99280,2017-03-27,50313638,49070854
78019,1990-04-25,30834969,25058383
50084,1983-05-27,50313638,49070854
49304,2016-07-14,72297075,31370931
33543,2007-06-06,12946086,38153489
29623,1988-01-25,18834593,87350382
81538,1997-05-12,52855270,40317177
57622,2014-08-14,96556337,83798973
97673,2005-05-18,74265993,61770106
88656,1983-12-25,91948195,85963832
19139,1970-05-21,76592148,56720648
90424,1985-11-05,44410182,88790350
91407,1985-12-19,99834987,47471467
83587,1985-04-06,50313638,49070854
69132,2002-11-06,80179939,48612304
50411,1987-05-18,33347985,41833928
35673,2019-11-29,76820419,31172682
49417,2001-04-08,50428925,82889695
77257,2006-11-17,30649145,19305836
44579,1984-09-12,86629684,73873770
11516,2006-02-10,37830188,87386953
23956,2018-06-08,98485783,47736396
97625,1990-11-04,21029094,55135987
30269,2000-09-20,81131937,30825794
33632,2017-07-26,95461961,55281530
97320,1995-01-14,56143789,34643356
36006,2016-04-30,25812588,45289501
14671,1972-09-20,98485783,47736396
65402,2001-02-01,12479069,93083092
91836,1995-08-09,46731613,92950143
51626,2003-08-12,30803542,82020349
40622,1970-11-15,66664551,15182479
24877,1993-12-13,24249700,98084096
56387,2018-06-29,31942676,17187921
20335,1980-02-14,77506621,86470420
23389,1979-11-11,84527102,10738608
60944,2016-07-11,70615923,68442179
38039,1988-11-04,63632353,62457645
58294,2018-03-31,64535705,56006360
19047,1983-07-04,97907228,65223949
50802,2008-11-07,81810436,72857599
70749,1986-09-13,31807224,22644626
89519,1999-11-02,60218927,93229846
10969,2019-08-01,21399884,14408280
28496,1986-02-26,26117729,66235254
59465,2016-01-01,21029094,68977767
49766,2000-01-27,35060753,60753759
91819,2017-03-19,81880729,88741764
31363,2018-11-14,18076165,42370507
74279,1982-08-31,54709578,44057695
76496,1985-08-28,82133586,46047741
76626,1971-10-26,33100847,97739045
93523,1972-08-04,54055138,85829043
28068,1985-02-16,65369515,64062127
93380,2010-02-17,12983664,73436666
85888,1985-09-07,81479327,79407222
66046,1990-02-11,63215818,67328740
41511,2005-11-06,51267267,84492148
21460,1992-04-13,13452051,31557133
80554,2014-03-12,12983664,15716020
71313,1989-12-16,40193136,89630159
62662,1978-10-06,35060753,50436863
23613,1977-12-03,57805782,30878390
12360,2004-03-10,35854369,20877254
36799,2013-07-11,19104435,58686529
89068,1975-05-24,30105413,69278080
11187,1979-12-09,11656939,71368918
12776,2009-02-09,19400206,20618372
20206,1983-09-05,62081048,81029535
75125,1998-06-13,87900785,65640729
76602,1987-01-28,39396483,47606357
54757,2004-03-31,79357879,56110103
96680,2010-06-28,75972046,58894455
90804,1979-10-07,26938716,68836411
14235,2015-05-21,52340174,25799481
52692,2006-01-18,18322426,40745540
14228,1971-11-03,60218927,33413111
11614,1985-06-07,87156157,94790454
75671,1986-01-22,75085950,73235110
85601,2013-05-28,79604943,77900774
45099,1978-12-09,82171553,71305620
97805,2020-12-16,77047089,33160705
56861,2002-02-18,17729801,14101848
42217,2009-09-19,32044946,12492288
84386,1973-07-31,41629310,87218032
79991,1990-11-05,63186509,78037158
43249,2003-11-11,11817916,90631473
17962,2004-09-01,66185957,54357890
81192,1981-05-15,89010566,48133636
49290,2001-02-01,13047810,22505116
19385,2005-10-05,28973534,16223964
12965,2010-03-26,54055138,14954489
72140,1999-01-09,52425844,83614541
72365,2016-04-05,64535705,56006360
74899,1990-01-30,26938716,68836411
33252,1999-02-03,78022524,76337132
14373,1995-01-17,26707168,95132764
50345,2008-10-10,30064194,67202248
73604,1999-05-09,89237918,27181109
55506,1992-11-27,79354380,60473011
52561,1987-10-02,44410182,11612342
73891,1994-07-21,71978755,80655368
56526,2008-08-24,42771490,94167726
54889,1976-08-08,40960388,39777546
65728,2010-03-17,79357879,56110103
69930,2007-09-19,26910170,68564307
34815,2011-09-14,64171170,44672269
17715,1979-11-28,92931463,95209727
64606,2018-02-02,67668113,84831223
62545,2005-06-24,68364973,48104951
92538,2007-11-21,21461169,67070356
76399,1994-08-27,11656939,71368918
97760,1978-11-13,31807224,22644626
15273,2014-07-18,60618184,17508328
36072,1977-05-19,21865776,91331567
28340,2015-02-27,40960388,39777546
87658,1992-07-31,53921112,98163147
32304,1989-07-04,33358621,75514447
83989,1993-03-16,34877091,95617987
35319,2008-12-07,64450712,87356211
98442,1973-08-05,24688229,87425065
18990,2001-05-18,52855270,40317177
30056,2018-06-07,65404051,61720933
62794,1983-04-29,52142617,36239480
87195,1984-01-13,34683555,59723165
19580,1986-04-09,17813511,40611086
78318,1977-10-20,29902628,64616138
99426,2016-11-25,46430596,64816933
64252,1997-06-29,37847159,64935109
44704,1985-06-10,48653893,66336493
28321,1983-06-27,33358621,25844519
67170,2012-03-03,17729801,73014497
30236,2012-01-08,87156157,53263760
93212,1979-02-16,18820852,33152771
44002,1993-02-01,54055138,85829043
76981,1999-04-20,63215818,81961697
66136,2019-01-05,11817916,90631473
11491,1974-10-07,18207589,97172970
15448,2008-04-09,28102949,98055378
64393,1981-03-12,27458128,56152532
46346,2002-09-09,30834969,59711291
71315,1988-09-18,42624892,30767618
35668,1980-05-15,41629310,40007943
46920,1973-06-04,82133586,46047741
98945,1995-01-08,81479327,79407222
16790,2017-03-01,57415251,96898811
42184,1977-09-25,84527102,95238717
96658,1977-02-21,25314221,32664155
75160,2010-01-21,93498739,38550758
50792,2007-10-17,80179939,48612304
78048,1981-03-01,27757297,95040447
44967,2004-07-21,27376420,14389318
75401,2010-07-04,46430596,64816933
56830,1986-06-24,56266747,88844476
58561,1987-06-19,96941965,82202266
83490,1997-11-16,79670769,60199403
46642,1990-10-07,34683555,59723165
11182,1990-08-25,57415251,94051381
51155,1982-07-03,94912027,77777651
63379,1992-03-02,29170836,28393249
12073,2001-03-03,26991274,26128888
50871,1997-09-17,76129491,92848467
24633,2020-09-21,48653893,85467513
75940,2005-06-01,59339978,92850528
44907,2001-05-10,68364973,17357694
50262,2010-03-27,47668695,29913207
99517,1992-06-07,12983664,15716020
73232,1996-05-18,90524366,36414189
69124,2007-02-05,65561449,98698513
16183,1983-03-08,70615923,25897000
42546,1977-01-01,92325707,45116002
78109,2003-09-03,59603419,79180029
63094,1980-02-13,64535705,56006360
64632,1973-08-28,65254136,79816281
92210,2018-05-18,67466275,68183568
27786,1990-05-04,74265993,61770106
89961,2010-05-08,53806717,72429276
98276,1999-01-03,10226227,91266429
59592,2020-03-22,59339978,83138472
94777,2019-05-27,49351883,58776046
76382,2015-11-30,65834151,85765249
10466,1973-07-10,71633501,85597823
37985,1978-01-10,34963962,60632967
52932,1994-07-17,52425844,83614541
55003,1972-02-01,17594394,66624968
81886,1979-04-16,30803542,31597900
10648,1979-02-14,68651001,28069950
42964,2007-03-10,60618184,17508328
60969,1982-04-20,11761661,97109629
45548,2019-10-31,93498739,24738434
61779,2016-04-21,60078644,41619086
91615,2020-01-29,65834151,37801108
15751,1973-12-02,30064194,24573233
21208,1978-08-23,30606081,27342268
73768,1991-09-08,36547672,91249846
88993,1999-08-12,31578147,78711306
31274,2003-03-02,37739616,23645319
92788,2015-03-04,62323982,16159960
31416,2007-09-27,37739616,23645319
96326,2001-12-14,78389226,75648742
31512,1976-07-02,75236648,83825218
98422,2014-05-08,76592148,56720648
25133,1980-09-11,83259105,46744453
19414,2003-12-02,34683555,78058482
64032,1977-01-23,30834969,59711291
10538,2009-09-11,55511123,32960911
74413,1996-09-04,38622081,61860793
78703,1981-06-21,47668695,29913207
70625,1976-06-28,54757947,39294832
61159,1998-11-24,42624892,27717642
55518,2012-10-24,59190686,58396414
83558,2006-09-23,99917810,68616496
56714,2016-12-22,92855777,80017717
35987,2003-02-10,56143789,47632466
65155,1973-07-18,42783938,48923458
53266,2007-02-22,86629684,73873770
93014,2000-01-28,18917417,25959822
37555,1995-04-06,71599829,55841886
79570,2019-05-21,82093766,87152148
77052,2014-10-08,18322426,24322340
22223,1987-01-11,30834969,25058383
97767,1982-12-10,22531739,22493523
22972,2009-10-22,26707168,37940782
58275,1980-06-17,54672603,60705336
22251,1999-06-01,75837285,73589744
37975,1993-10-04,79357879,54045301
62643,2004-12-20,68651001,56631479
97667,1983-01-01,74265993,72563795
94543,1996-10-09,30803542,31597900
63055,1975-12-12,36301244,28525389
43988,1992-05-03,95461961,48755632
61014,1982-12-12,57415251,96898811
56158,2010-02-19,28973534,16223964
84929,2013-11-13,54617051,89736087
18343,2003-12-24,67709125,41995723
84447,1979-11-16,27376420,19557167
87572,2014-04-12,33714804,85388533
60519,1990-11-12,94872596,33631540
25659,2019-07-15,78022524,76337132
71264,2015-04-27,50313638,49070854
65494,1977-03-06,66070125,25038828
35756,1999-04-22,99917810,12008004
68510,1985-01-17,49468591,50375309
62933,1982-12-22,94912027,77777651
98744,1971-10-21,54383880,73457777
30045,2007-07-04,17594394,96471735
27395,2013-01-04,59147253,66040109
18903,2002-08-20,62066313,70386952
98957,1997-02-19,24249700,98084096
32780,1977-08-30,63039705,74224145
98829,1974-07-29,99769858,36380488
50301,2002-07-18,35514193,76232620
66095,2003-12-19,30454507,59880363
97189,1983-07-24,37847159,33834250
74258,1986-02-03,53687134,19307647
41182,2015-01-18,36543940,26718890
45205,2014-10-12,60279221,87160912
69035,1993-08-17,69764587,17493324
55031,2020-03-30,71245845,56709868
14357,2001-09-06,99039949,38046348
18708,1978-12-05,89237918,27181109
34553,1993-11-01,31156896,64229470
76572,2014-04-26,33605044,51333072
80190,2010-06-22,26991274,26128888
38396,1993-01-20,65254136,95820852
93057,1973-04-13,71599829,25495486
84669,2020-09-18,29061274,89832484
44913,1972-09-01,33347985,39885205
95771,1994-07-01,83989481,73519815
78337,2011-11-02,66641014,13127666
24021,2010-10-07,25594270,15419071
47792,1992-06-11,54383880,73457777
17317,1995-07-30,44185039,17471468
48719,1971-03-05,92855777,32429634
47071,2005-11-07,89963279,34285133
63916,1980-05-22,29170836,28393249
88622,2018-01-25,82133586,31458346
44672,1985-12-26,84527102,95238717
14023,2020-01-15,66641014,56815095
57896,2013-06-18,47668695,19602474
28976,2020-05-25,54617051,81225637
67646,1986-10-13,60618184,46966455
31105,1978-10-04,56143789,34643356
93305,1991-07-07,33605044,51333072
97103,1996-10-15,97907228,81780194
80653,1990-08-26,55831693,40652666
95772,2008-06-08,66977222,37314806
80137,1983-06-11,20570832,15706485
88407,2006-07-06,17359090,52374910
93141,2008-02-09,49215639,42100147
53117,1994-06-19,60788892,93452890
18580,2002-08-22,38722427,90819038
76279,1979-08-05,13102774,90424307
66521,1994-05-26,49351883,58776046
90917,2016-11-03,61313981,80533774
14389,1985-07-26,11316852,21266923
72268,1970-04-18,94316410,42383216
36493,2013-05-15,21976288,23312225
64261,1983-02-16,76820419,95147281
20246,2007-01-14,61313981,62462829
73308,1988-01-17,66185957,54357890
88963,2019-10-03,83526296,60180232
50582,1977-05-07,35513602,25088283
61592,1999-10-16,87429712,23209592
75835,1992-01-18,52641571,97048928
47833,1983-02-06,41397079,13893496
94842,2018-09-18,99859327,63032655
83462,1984-07-21,84143990,89980569
45097,2009-01-05,69646346,25697354
99559,2009-12-07,16582883,33306229
17359,1992-06-23,87020930,12482652
87650,1987-09-24,30803542,82020349
78043,1989-08-05,49716952,80176605
31764,1988-10-24,43536276,84166431
18993,2006-01-14,32044946,12492288
14915,1975-11-09,77863908,19361152
54546,1996-11-01,63215818,67328740
42290,1981-12-12,52855270,47621889
69329,1988-02-12,53806717,36401204
43893,1982-08-25,26910170,25580656
80300,1971-10-03,37830188,87386953
92092,1981-06-08,41397079,13893496
39327,1984-08-11,94649890,13277370
34971,2016-09-08,50428925,82889695
80255,1973-04-09,53687134,19307647
83408,2015-08-23,73118319,58628602
60006,1999-06-13,98485783,47736396
95797,1989-07-11,82133586,31458346
87523,1986-03-08,17729801,73014497
92265,2015-09-10,13047810,42336985
93504,1998-11-26,43770521,87349174
96533,2006-10-28,89963279,27092741
79481,1993-07-04,67709125,41995723
98893,1981-05-30,41629310,40007943
